기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20260504040000,80100.1,47715.0,65300.0,32385.1,67.8719,10583.5,21.0133
20260504040500,80152.3,47901.3,65300.0,32251.0,67.3281,10516.9,20.8869
20260504041000,80135.4,47916.9,65300.0,32218.5,67.2383,10702.2,21.2476
20260504041500,80144.7,47689.9,65300.0,32454.8,68.0538,10990.7,21.919
20260504042000,80113.2,47982.9,65300.0,32130.4,66.9622,10807.6,21.4321
20260504042500,80117.5,48113.8,65300.0,32003.7,66.5166,10630.1,21.025
20260504043000,80082.4,48195.7,65300.0,31886.8,66.161,10429.8,20.5955
20260504043500,80089.9,48144.3,65300.0,31945.6,66.3538,10529.7,20.8065
20260504044000,80062.8,48190.7,65300.0,31872.2,66.1377,10586.4,20.9071
20260504044500,80030.5,47904.8,65300.0,32125.7,67.0615,11092.1,22.0296
20260504045000,80060.3,48310.9,65300.0,31749.4,65.7189,10691.7,21.0673
20260504045500,80082.3,48209.7,65300.0,31872.6,66.1125,10638.8,21.0035
20260504050500,80086.4,48784.5,65300.0,31301.9,64.1636,10335.4,20.1785
20260504051000,80059.9,48925.8,65300.0,31134.0,63.6351,10451.8,20.4708
20260504051500,80063.8,48836.1,65300.0,31227.7,63.944,10552.4,20.7166
20260504052000,80093.8,48743.3,65300.0,31350.6,64.3177,10884.6,21.4078
20260504052500,80096.4,48574.5,65300.0,31521.9,64.894,11277.0,22.2521
20260504053000,79702.9,48762.4,65300.0,30940.6,63.4518,10888.1,21.4047
20260504053500,79691.5,49118.7,65300.0,30572.8,62.2426,10584.6,20.6625
20260504054000,79707.0,49320.9,65300.0,30386.1,61.609,10722.7,20.8473
20260504054500,79702.2,49616.0,65300.0,30086.2,60.6381,10585.0,20.462
20260504055000,79691.3,49717.1,65300.0,29974.2,60.2896,10585.5,20.4226
20260504055500,79713.8,49748.7,65300.0,29965.1,60.2329,11067.7,21.6061
20260504060000,79715.4,50111.8,65300.0,29603.6,59.0751,11665.0,22.6148
20260504060500,79706.7,50762.0,65300.0,28944.7,57.0204,11262.5,21.5636
20260504061000,79733.6,51067.5,65300.0,28666.1,56.1337,11064.9,21.1669
20260504061500,79780.5,50918.8,65300.0,28861.7,56.682,11495.8,22.0471
20260504062000,79796.1,51020.5,65300.0,28775.5,56.3999,11735.0,22.4668
20260504062500,79447.0,51184.9,65300.0,28262.1,55.2157,11702.6,22.3338
20260504063000,79491.1,51232.3,65300.0,28258.8,55.1582,12040.0,22.953
20260504063500,79539.9,51501.2,65300.0,28038.7,54.4428,12216.2,23.1757
20260504064000,79651.7,51161.1,65300.0,28490.5,55.6878,12628.5,24.1055
20260504064500,79655.4,51148.6,65300.0,28506.8,55.7333,12575.7,24.0179
20260504065000,79820.2,51336.9,65300.0,28483.4,55.4832,12582.1,23.9425
20260504065500,79851.4,51246.3,65300.0,28605.1,55.8188,12705.8,24.2196
20260504070000,80017.6,51673.4,65300.0,28344.1,54.8524,12526.4,23.6867
20260504070500,79989.5,51454.7,65300.0,28534.8,55.4563,12761.0,24.2258
20260504071000,80205.6,51847.5,65300.0,28358.1,54.6953,12617.5,23.7808
20260504071500,80271.0,51876.0,65300.0,28395.1,54.7365,12644.4,23.8186
20260504072000,80546.5,51906.1,65300.0,28640.4,55.1774,12928.9,24.3387
20260504072500,80611.0,51787.2,65300.0,28823.8,55.6582,13122.3,24.7501
20260504073000,80887.5,51860.1,65300.0,29027.4,55.9725,13379.7,25.206
20260504073500,80960.1,51666.6,65300.0,29293.4,56.697,13692.5,25.8829
20260504074000,81236.8,51517.1,65300.0,29719.7,57.689,13980.7,26.504
20260504074500,81324.7,51332.9,65300.0,29991.8,58.426,14218.4,27.0553
20260504075000,81586.7,51344.4,65300.0,30242.3,58.9008,14369.6,27.334
20260504075500,81661.1,50845.7,65300.0,30815.4,60.6057,14810.1,28.4134
20260504080000,81978.5,51304.2,65300.0,30674.3,59.789,13841.5,25.9814
20260504080500,80756.4,51287.9,65300.0,29468.5,57.4569,13016.8,24.4079
20260504081000,81085.7,51136.1,65300.0,29949.6,58.5685,12433.9,23.059
20260504081500,81256.4,51116.3,65300.0,30140.0,58.9636,12086.7,22.2868
20260504082000,81517.1,51177.0,65300.0,30340.1,59.2845,12206.3,22.4994
20260504082500,81729.3,51064.0,65300.0,30665.3,60.0527,12024.7,22.1569
20260504083000,81948.9,51260.5,65300.0,30688.4,59.8675,11941.0,21.9446
20260504083500,82084.0,50869.8,63800.0,31214.2,61.361,12300.3,22.7508
20260504084000,82208.9,50690.5,63800.0,31518.4,62.1782,12533.4,23.3201
20260504084500,82301.1,50675.8,63800.0,31625.3,62.407,12581.4,23.4299
20260504085000,82414.2,50603.2,63800.0,31810.9,62.8635,11842.4,22.1519
20260504085500,82629.5,50194.7,63800.0,32434.8,64.618,12184.0,23.0309
20260504090000,82904.1,50111.5,63800.0,32792.6,65.4393,11638.4,21.9772
20260504090500,81533.8,49879.8,63800.0,31654.0,63.4607,10892.5,20.6578
20260504091000,81703.6,49619.8,63800.0,32083.8,64.6594,11015.8,20.9727
20260504091500,81781.1,49307.4,63800.0,32473.7,65.8596,11349.8,21.8064
20260504092000,82362.9,49400.6,63800.0,32962.3,66.7245,11030.3,21.1602
20260504092500,82586.8,49042.2,63800.0,33544.7,68.3996,11455.8,22.0923
20260504093000,82472.2,48808.7,63800.0,33663.4,68.9701,10961.8,21.2674
20260504093500,82596.2,48606.1,63800.0,33990.1,69.9296,10730.2,20.7853
20260504094000,82617.5,48275.6,63800.0,34341.9,71.1372,10908.3,21.2723
20260504094500,82695.6,48106.8,63800.0,34588.9,71.9001,10841.1,21.2232
20260504095000,82940.3,47928.8,63800.0,35011.5,73.049,10612.9,20.8217
20260504095500,82908.2,47607.2,63800.0,35301.0,74.1506,10698.9,21.1527
20260504100000,83036.4,47470.5,63800.0,35565.9,74.9222,10912.8,21.626
20260504100500,82898.5,47560.5,63800.0,35338.0,74.3012,10345.1,20.4336
20260504101000,83061.1,47188.3,63800.0,35872.8,76.0205,10513.6,20.8018
20260504101500,82987.8,46732.2,63800.0,36255.6,77.5816,10673.2,21.3106
20260504102000,82995.9,46719.5,63800.0,36276.5,77.6474,10268.3,20.515
20260504102500,83164.6,46558.1,63800.0,36606.5,78.6254,10510.1,21.0246
20260504103000,83166.7,46462.8,63800.0,36703.9,78.9965,10489.6,21.0561
20260504103500,83224.4,46287.3,63800.0,36937.1,79.7997,10601.6,21.3223
20260504104000,83267.3,46102.1,63800.0,37165.1,80.6148,10266.5,20.6326
20260504104500,83443.0,46116.0,63800.0,37327.0,80.9416,10310.2,20.6547
20260504105000,83394.6,46125.3,63800.0,37269.3,80.8,9940.34,19.9388
20260504105500,83386.4,45976.2,63800.0,37410.2,81.3687,9357.44,18.8452
20260504110000,83436.3,45795.1,63800.0,37641.3,82.1951,8922.57,18.0292
20260504110500,83087.5,45598.3,63800.0,37489.2,82.2162,8804.23,17.8407
20260504111000,82996.6,45034.6,63800.0,37962.0,84.2952,9182.72,18.8463
20260504111500,83010.4,44942.8,63800.0,38067.6,84.7023,9411.9,19.3259
20260504112000,82926.0,44831.4,63800.0,38094.6,84.9729,9385.29,19.3385
20260504112500,82987.5,44975.6,63800.0,38011.9,84.5167,9210.37,18.8987
20260504113000,82916.2,44714.0,63800.0,38202.2,85.4366,9252.09,19.1393
20260504113500,83009.2,44701.0,63800.0,38308.2,85.6986,9313.6,19.2388
20260504114000,82880.8,44653.1,63800.0,38227.7,85.6106,9064.92,18.7056
20260504114500,82975.6,44737.2,63800.0,38238.4,85.4735,8924.88,18.3476
20260504115000,82918.9,44133.6,63800.0,38785.4,87.8818,9474.31,19.591
20260504115500,82887.7,43804.1,63800.0,39083.5,89.2234,9787.78,20.3644
20260504120000,82589.1,43291.3,63800.0,39297.8,90.7753,10352.3,21.7426
20260504120500,79876.0,43620.2,63800.0,36255.8,83.1169,9848.06,20.6196
20260504121000,79931.0,43269.9,63800.0,36661.0,84.7263,10217.6,21.4218
20260504121500,79784.3,43293.8,63800.0,36490.5,84.2857,10082.1,21.1438
20260504122000,79895.3,43166.0,63800.0,36729.3,85.0884,10285.8,21.6146
20260504122500,79935.4,43016.1,63800.0,36919.3,85.8266,10458.5,22.0293
20260504123000,79809.1,43067.6,63800.0,36741.5,85.3113,10309.3,21.7467
20260504123500,79798.9,42955.9,63800.0,36843.0,85.7694,10152.5,21.335
20260504124000,79835.1,42881.2,63800.0,36954.0,86.1777,10213.5,21.4737
20260504124500,79769.3,43050.8,63800.0,36718.5,85.2912,10049.4,21.0781
20260504125000,79826.7,43239.8,63800.0,36586.9,84.6141,9871.19,20.6196
20260504125500,79788.9,43455.6,63800.0,36333.3,83.6101,9613.34,20.0976
20260504130000,79936.6,43853.7,63800.0,36082.9,82.2802,9641.6,19.9562
20260504130500,80829.2,44495.4,63800.0,36333.8,81.6575,9125.97,18.7562
20260504131000,80776.5,44877.1,63800.0,35899.3,79.9947,8683.2,17.957
20260504131500,80801.5,44925.7,63800.0,35875.9,79.856,9436.52,19.4941
20260504132000,80722.4,45246.2,63800.0,35476.3,78.4073,9350.39,19.2096
20260504132500,80743.5,45072.0,63800.0,35671.5,79.1434,9559.73,19.707
20260504133000,80837.1,45125.3,63800.0,35711.8,79.1391,9667.65,19.8929
20260504133500,80812.0,45525.3,63800.0,35286.6,77.5099,9270.15,18.8996
20260504134000,80885.3,45740.4,63800.0,35144.9,76.8355,9335.06,18.9759
20260504134500,80747.2,45845.2,63800.0,34902.0,76.13,9288.54,18.8523
20260504135000,80938.1,45925.9,63800.0,35012.2,76.2364,9778.49,19.8024
20260504135500,80960.2,46035.0,63800.0,34925.2,75.8666,9902.31,20.0206
20260504140000,80983.3,46348.6,63800.0,34634.7,74.7267,9718.84,19.4953
20260504140500,81621.9,46407.7,63800.0,35214.2,75.8802,9951.3,19.9308
20260504141000,81590.1,46760.8,63800.0,34829.4,74.4842,9981.83,19.8459
20260504141500,81597.6,47138.2,63800.0,34459.5,73.1031,9846.89,19.4014
20260504142000,81483.3,46929.2,63800.0,34554.1,73.6302,9804.3,19.2983
20260504142500,81625.8,47161.5,63800.0,34464.3,73.0772,9978.46,19.4978
20260504143000,81590.7,47447.2,63800.0,34143.5,71.9612,9665.89,18.8919
20260504143500,81565.0,47520.2,63800.0,34044.8,71.6428,9871.21,19.273
20260504144000,81500.5,47559.6,63800.0,33940.9,71.3649,10177.9,19.8584
20260504144500,81440.5,47975.8,63800.0,33464.7,69.7534,9849.5,19.0768
20260504145000,81416.7,48102.7,63800.0,33314.0,69.256,9869.43,19.015
20260504145500,81451.4,48336.8,63800.0,33114.6,68.5079,9991.19,19.1036
20260504150000,81437.7,48245.6,63800.0,33192.1,68.7981,10660.2,20.4205
20260504150500,81607.6,47966.7,63800.0,33640.9,70.1339,11323.8,21.7824
20260504151000,81473.8,48069.7,63800.0,33404.0,69.4908,12057.0,23.0901
20260504151500,81410.4,48307.4,63800.0,33103.1,68.5259,11883.2,22.561
20260504152000,81393.8,48763.3,63800.0,32630.5,66.916,12014.9,22.5744
20260504152500,81510.7,49199.9,63800.0,32310.7,65.6723,11983.6,22.2651
20260504153000,81115.4,49290.8,63800.0,31824.6,64.5651,11732.2,21.8313
20260504153500,81060.9,49719.9,63800.0,31341.0,63.0353,12137.4,22.4328
20260504154000,81374.2,50064.5,63800.0,31309.7,62.5387,12224.5,22.3259
20260504154500,81359.6,50543.4,63800.0,30816.2,60.9699,12028.1,21.8659
20260504155000,81311.8,50615.4,63800.0,30696.4,60.6464,12201.4,22.1332
20260504155500,81141.5,50979.3,63800.0,30162.2,59.1655,12515.6,22.6052
20260504160000,80967.8,51318.4,63800.0,29649.4,57.7753,12367.6,22.1924
20260504160500,81523.1,51861.5,63800.0,29661.6,57.1938,12588.9,22.496
20260504161000,81090.4,51987.9,63800.0,29102.4,55.9792,12798.0,22.8729
20260504161500,80876.6,52659.4,63800.0,28217.2,53.5843,12688.9,22.4787
20260504162000,80378.2,52992.1,63800.0,27386.1,51.6797,11776.1,20.9218
20260504162500,80431.2,53053.2,63800.0,27378.0,51.6048,12276.2,21.8391
20260504163000,80119.9,53383.9,63800.0,26736.0,50.0824,12043.8,21.4616
20260504163500,80128.2,53770.6,63800.0,26357.6,49.0187,11770.6,20.8934
20260504164000,79103.0,53980.0,63800.0,25122.9,46.5411,11318.3,20.2226
20260504164500,79233.6,54731.7,63800.0,24501.9,44.7672,10948.5,19.3139
20260504165000,78771.7,54867.9,63800.0,23903.8,43.5661,10730.8,19.0418
20260504165500,81390.2,55226.2,63800.0,26164.0,47.3761,12839.2,22.5908
20260504170000,81065.5,55317.5,63800.0,25748.0,46.5457,12674.9,22.2821
20260504170500,81311.6,55442.9,63800.0,25868.7,46.6582,13379.9,23.4233
20260504171000,81011.5,55564.3,63800.0,25447.2,45.7977,13141.6,22.9959
20260504171500,80932.9,56161.9,63800.0,24771.0,44.1064,13087.9,22.7542
20260504172000,80937.7,56585.7,63800.0,24352.0,43.0357,13261.1,22.8563
20260504172500,80757.4,57111.6,63800.0,23645.8,41.4027,13472.3,23.0382
20260504173000,80546.2,57360.5,63800.0,23185.6,40.4209,13380.3,22.8101
20260504173500,80497.0,57854.3,63800.0,22642.7,39.1375,13444.7,22.6836
20260504174000,80248.6,58335.6,63800.0,21913.0,37.5637,12778.9,21.4254
20260504174500,80051.8,58538.5,63800.0,21513.3,36.7507,12907.1,21.5664
20260504175000,80007.3,59017.8,63800.0,20989.5,35.5647,12231.0,20.2479
20260504175500,80126.4,59299.7,63800.0,20826.7,35.1211,11959.4,19.7481
20260504180000,79747.9,59304.5,63800.0,20443.4,34.4719,11998.9,19.8443
20260504180500,79908.7,59329.7,63800.0,20579.0,34.6859,12179.4,20.1199
20260504181000,79750.2,59482.2,63800.0,20268.0,34.074,12100.7,19.912
20260504181500,79612.8,59933.6,63800.0,19679.2,32.835,11592.9,18.957
20260504182000,79443.8,60403.6,63800.0,19040.2,31.5217,11412.2,18.5173
20260504182500,79423.6,60981.1,63800.0,18442.6,30.2431,10883.6,17.4867
20260504183000,79182.2,60998.3,63800.0,18183.8,29.8104,10611.7,17.0623
20260504183500,78997.0,61230.2,63800.0,17766.7,29.0163,10485.9,16.8297
20260504184000,78738.8,61341.7,63800.0,17397.1,28.3609,10163.7,16.3066
20260504184500,78766.9,61720.7,63800.0,17046.2,27.6182,9840.35,15.6789
20260504185000,78622.3,61810.6,63800.0,16811.8,27.1988,9812.6,15.6115
20260504185500,78597.8,61740.8,63800.0,16856.9,27.3027,10104.7,16.0912
20260504190000,78496.1,61982.2,63800.0,16513.9,26.643,10008.9,15.8771
20260504190500,78492.9,62155.7,63800.0,16337.2,26.2843,10278.9,16.294
20260504191000,78461.0,62377.0,63800.0,16084.0,25.7851,10035.9,15.8417
20260504191500,78420.4,62702.9,63800.0,15717.6,25.0668,9695.95,15.226
20260504192000,78272.7,62898.3,63800.0,15374.4,24.4433,9397.8,14.7357
20260504192500,78399.1,62606.6,63800.0,15792.4,25.2249,9751.49,15.3298
20260504193000,78128.8,62846.2,63800.0,15282.6,24.3175,9586.35,15.0235
20260504193500,77689.5,62839.0,63800.0,14850.5,23.6327,9436.61,14.7709
20260504194000,77564.4,62836.5,63800.0,14727.9,23.4385,9289.2,14.5641
20260504194500,77607.0,62896.1,63800.0,14710.8,23.3891,9686.36,15.1654
20260504195000,77585.6,62746.9,63800.0,14838.7,23.6485,9859.56,15.4759
20260504195500,77528.0,62705.8,63800.0,14822.2,23.6377,10000.9,15.7195
20260504200000,77618.5,62761.0,63800.0,14857.6,23.6732,9925.88,15.5611
20260504200500,78141.5,62700.0,63800.0,15441.5,24.6276,9893.09,15.5541
20260504201000,78065.6,62568.3,63800.0,15497.3,24.7686,9941.76,15.6789
20260504201500,78054.2,62426.7,63800.0,15627.5,25.0333,10092.8,15.9538
20260504202000,78055.0,62366.7,63800.0,15688.3,25.1549,10197.3,16.135
20260504202500,78038.8,62435.9,63800.0,15602.9,24.9903,10054.0,15.8793
20260504203000,78023.7,62066.1,63800.0,15957.6,25.7107,10144.0,16.1062
20260504203500,78077.0,62041.4,63800.0,16035.7,25.8467,10277.4,16.3169
20260504204000,77946.0,61747.2,63800.0,16198.8,26.2341,10307.0,16.4679
20260504204500,77912.8,61552.7,63800.0,16360.1,26.579,10413.1,16.6972
20260504205000,77933.7,61617.7,63800.0,16315.9,26.4793,10195.2,16.3267
20260504205500,78009.6,61507.6,63800.0,16502.1,26.8293,10181.9,16.3089
20260504210000,77878.4,60984.1,63800.0,16894.3,27.7027,10330.7,16.7148
20260504210500,78092.3,61111.9,63800.0,16980.4,27.7858,10171.5,16.4279
20260504211000,78168.5,61099.0,63800.0,17069.5,27.9374,10349.6,16.6884
20260504211500,78075.4,60941.1,63800.0,17134.3,28.1161,10358.1,16.7628
20260504212000,78001.3,60933.8,63800.0,17067.5,28.0099,10255.7,16.6091
20260504212500,78001.4,60926.1,63800.0,17075.3,28.0263,10067.9,16.2988
20260504213000,78011.8,60769.7,63800.0,17242.1,28.3728,9962.79,16.1537
20260504213500,78024.1,60461.6,63800.0,17562.5,29.0473,10304.2,16.7845
20260504214000,77922.2,60368.8,63800.0,17553.4,29.077,10182.8,16.604
20260504214500,77813.8,60134.9,63800.0,17678.8,29.3986,10360.7,16.9836
20260504215000,77745.4,60053.9,63800.0,17691.5,29.4593,10002.0,16.4206
20260504215500,77683.8,59984.9,63800.0,17698.9,29.5056,9878.0,16.2464
20260504220000,77663.5,59846.5,63800.0,17817.0,29.7711,9775.21,16.1032
20260504220500,77714.9,60171.5,63800.0,17543.4,29.1556,9469.16,15.5279
20260504221000,77674.3,60306.3,63800.0,17368.0,28.7996,9300.95,15.2155
20260504221500,77672.6,60271.6,63800.0,17401.0,28.8709,9305.35,15.23
20260504222000,77657.6,60259.3,63800.0,17398.3,28.8724,9358.79,15.3202
20260504222500,77645.2,60217.6,63800.0,17427.6,28.941,9189.67,15.0538
20260504223000,77635.1,60089.6,63800.0,17545.5,29.1989,9211.66,15.1202
20260504223500,77630.3,60088.5,63800.0,17541.8,29.1932,9349.98,15.3491
20260504224000,77613.2,59843.1,63800.0,17770.1,29.6944,9556.78,15.7523
20260504224500,77619.3,59598.6,63800.0,18020.7,30.2369,9516.07,15.7491
20260504225000,77621.5,59299.1,63800.0,18322.4,30.8983,9699.98,16.1332
20260504225500,77616.0,59150.3,63800.0,18465.7,31.2182,10119.1,16.8718
20260504230000,77615.6,59036.4,63800.0,18579.2,31.4707,10124.3,16.9118
20260504230500,77864.0,59326.8,63800.0,18537.2,31.2459,9859.56,16.3894
20260504231000,77857.2,59024.5,63800.0,18832.6,31.9065,9923.92,16.5782
20260504231500,77831.7,58799.2,63800.0,19032.6,32.3688,10082.0,16.9059
20260504232000,77821.4,58798.4,63800.0,19023.0,32.3529,10446.5,17.5185
20260504232500,77820.2,58306.2,63800.0,19514.0,33.4681,10794.0,18.2526
20260504233000,77818.4,58230.1,63800.0,19588.3,33.6394,10665.1,18.057
20260504233500,77817.7,58117.0,63800.0,19700.7,33.8983,11147.7,18.9115
20260504234000,77814.7,57779.9,63800.0,20034.8,34.6744,11189.0,19.0922
20260504234500,77815.6,57168.4,63800.0,20647.2,36.1165,11475.2,19.7889
20260504235000,77808.3,56988.5,63800.0,20819.8,36.5333,11313.1,19.5713
20260504235500,77803.2,56230.3,63800.0,21572.9,38.3653,11409.6,20.0005
20260505000000,77830.2,56067.4,59100.0,21762.8,38.8154,11485.4,20.191
20260505000500,76941.6,55860.6,59100.0,21080.9,37.7384,11715.8,20.6717
20260505001000,76945.4,55565.3,59100.0,21380.1,38.4774,11183.0,19.8319
20260505001500,76943.6,55260.2,59100.0,21683.3,39.2386,11547.6,20.5902
20260505002000,76930.2,55114.9,59100.0,21815.3,39.5814,11523.4,20.6025
20260505002500,76926.5,54629.9,59100.0,22296.6,40.814,11748.7,21.189
20260505003000,76913.7,54358.5,59100.0,22555.1,41.4933,11405.5,20.6708
20260505003500,76916.6,54358.5,59100.0,22558.1,41.4986,11354.3,20.5781
20260505004000,76921.5,54164.6,59100.0,22756.9,42.0143,11184.9,20.3421
20260505004500,76928.3,53981.8,59100.0,22946.5,42.5079,11025.4,20.1106
20260505005000,76553.3,54003.0,59100.0,22550.3,41.7575,10463.1,19.0839
20260505005500,76541.7,53686.1,59100.0,22855.5,42.5725,10660.3,19.5563
20260505010000,76530.1,53385.2,59100.0,23144.9,43.3546,10620.4,19.5941
20260505010500,76619.6,53465.0,59100.0,23154.6,43.3079,10481.5,19.3095
20260505011000,76629.1,53175.6,59100.0,23453.5,44.1056,10315.2,19.1033
20260505011500,76633.6,52914.0,59100.0,23719.7,44.8268,10154.3,18.8972
20260505012000,76637.1,52893.8,59100.0,23743.3,44.8886,10032.4,18.6771
20260505012500,76644.1,52961.0,59100.0,23683.1,44.718,9729.39,18.0903
20260505013000,76662.7,53006.6,59100.0,23656.1,44.6286,9765.42,18.1421
20260505013500,76672.4,52799.4,59100.0,23873.0,45.2146,9589.15,17.8836
20260505014000,76675.6,52460.6,59100.0,24215.0,46.1584,9694.13,18.1933
20260505014500,76667.4,52077.5,59100.0,24589.9,47.218,10364.0,19.5893
20260505015000,76669.9,52176.1,59100.0,24493.8,46.9445,10235.5,19.3138
20260505015500,76660.2,52012.8,59100.0,24647.4,47.3872,10114.8,19.1454
20260505020000,76674.2,51726.9,59100.0,24947.3,48.2288,10045.4,19.1116
20260505020500,76736.3,51557.9,59100.0,25178.4,48.8352,10040.7,19.1585
20260505021000,76729.8,51467.2,59100.0,25262.6,49.0849,10147.9,19.4014
20260505021500,75488.8,51561.6,59100.0,23927.2,46.405,9856.67,18.8103
20260505022000,75486.4,51653.7,59100.0,23832.7,46.1395,9881.69,18.8242
20260505022500,75485.9,51588.7,59100.0,23897.1,46.3224,9934.93,18.9505
20260505023000,75493.8,51362.7,59100.0,24131.1,46.9818,10181.9,19.5054
20260505023500,75491.0,51271.7,59100.0,24219.3,47.2372,10167.6,19.5107
20260505024000,75485.6,51101.5,59100.0,24384.1,47.717,10311.0,19.8492
20260505024500,75480.7,51037.1,59100.0,24443.6,47.8939,10408.2,20.0634
20260505025000,75475.3,51007.3,59100.0,24468.0,47.9695,10423.0,20.1041
20260505025500,75468.4,50881.3,59100.0,24587.1,48.3225,10517.3,20.3358
20260505030000,75454.3,50850.6,59100.0,24603.7,48.3844,10480.4,20.2835
20260505030500,75511.1,51083.4,59100.0,24427.7,47.8193,10354.3,19.9495
20260505031000,75521.9,50801.0,59100.0,24720.9,48.6623,10596.0,20.5253
20260505031500,75523.6,50714.5,59100.0,24809.2,48.9193,10603.0,20.5729
20260505032000,75533.3,50671.1,59100.0,24862.2,49.0658,10591.2,20.5545
20260505032500,75527.3,50531.7,59100.0,24995.6,49.4653,10497.2,20.2962
20260505033000,75531.4,50563.9,59100.0,24967.5,49.3782,10079.7,19.314
20260505033500,75525.9,50467.1,59100.0,25058.9,49.6539,10184.3,19.55
20260505034000,75531.4,50318.1,59100.0,25213.3,50.1078,10305.1,19.8298
20260505034500,75530.7,50049.9,59100.0,25480.8,50.9109,10592.1,20.4954
20260505035000,75627.5,50239.1,59100.0,25388.5,50.5353,10459.1,20.1632
20260505035500,75658.1,50121.7,59100.0,25536.5,50.9489,10267.7,19.7128
20260505040000,75660.1,50375.9,59100.0,25284.2,50.1909,10029.6,19.1655
20260505040500,75676.5,50445.4,59100.0,25231.1,50.0166,9993.1,19.0697
20260505041000,75680.0,50382.4,59100.0,25297.6,50.2111,10061.9,19.2242
20260505041500,75675.7,50324.4,59100.0,25351.2,50.3756,10146.5,19.408
20260505042000,75687.9,50652.0,59100.0,25035.8,49.427,9801.51,18.625
20260505042500,75607.3,50534.2,59100.0,25073.1,49.6162,9584.1,18.1669
20260505043000,75606.0,50693.1,59100.0,24912.9,49.1446,9144.58,17.282
20260505043500,75612.5,50562.7,59100.0,25049.9,49.5423,9308.31,17.6345
20260505044000,75627.0,50736.3,59100.0,24890.7,49.059,9176.19,17.326
20260505044500,75637.7,50838.1,59100.0,24799.6,48.7815,9085.14,17.1219
20260505045000,75652.1,51111.1,59100.0,24540.9,48.0148,8870.38,16.7335
